MovieID,Title,Genres,PredictedRating
2231,Rounders (1998),Crime|Drama,0.799885094165802
338,Virtuosity (1995),Sci-Fi|Thriller,0.7998754978179932
587,Ghost (1990),Comedy|Romance|Thriller,0.7998288869857788
3339,Cross of Iron (1977),War,0.7997993230819702
1089,Reservoir Dogs (1992),Crime|Thriller,0.7997549176216125
1047,"Long Kiss Goodnight, The (1996)",Action|Thriller,0.79973304271698
3078,Liberty Heights (1999),Drama,0.799719512462616
2480,Dry Cleaning (Nettoyage à sec) (1997),Drama,0.7997046709060669
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy,0.7996171116828918
3520,How to Stuff a Wild Bikini (1965),Comedy,0.7995654940605164
974,Algiers (1938),Drama|Romance,0.7995632290840149
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,0.7994562387466431
3004,"Bachelor, The (1999)",Comedy|Romance,0.7993782162666321
3137,"Sea Wolves, The (1980)",Action|War,0.7993594408035278
1964,Klute (1971),Drama|Mystery,0.7993525862693787
5,Father of the Bride Part II (1995),Comedy,0.799335241317749
3130,Bonfire of the Vanities (1990),Comedy,0.7991499900817871
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,0.7990702986717224
384,Bad Company (1995),Action,0.7989879250526428
1832,Heaven's Burning (1997),Action|Drama,0.7989680171012878
964,Angel and the Badman (1947),Western,0.7988561391830444
3018,Re-Animator (1985),Horror,0.7986981868743896
310,Rent-a-Kid (1995),Comedy,0.7984492778778076
2909,"Five Wives, Three Secretaries and Me (1998)",Documentary,0.7984157204627991
1262,"Great Escape, The (1963)",Adventure|War,0.7983763813972473
3259,Far and Away (1992),Drama|Romance,0.7983079552650452
1480,Smilla's Sense of Snow (1997),Action|Drama|Thriller,0.7983042597770691
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,0.7982615232467651
3377,Hangmen Also Die (1943),Drama|War,0.7982062697410583
1788,Men With Guns (1997),Action|Drama,0.7981600165367126
627,"Last Supper, The (1995)",Drama|Thriller,0.7981016039848328
3223,"Zed & Two Noughts, A (1985)",Drama,0.7980567216873169
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,0.7980176210403442
2277,Somewhere in the City (1997),Drama,0.7979570627212524
1883,Bulworth (1998),Comedy,0.7979191541671753
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,0.7978305816650391
578,"Hour of the Pig, The (1993)",Drama|Mystery,0.7977818250656128
184,Nadja (1994),Drama,0.7977104783058167
1431,Beverly Hills Ninja (1997),Action|Comedy,0.7976650595664978
731,Heaven's Prisoners (1996),Mystery|Thriller,0.7976354360580444
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,0.7976295948028564
1092,Basic Instinct (1992),Mystery|Thriller,0.7975992560386658
1188,Strictly Ballroom (1992),Comedy|Romance,0.7975506782531738
3537,Where the Money Is (2000),Comedy|Drama,0.7975243330001831
1718,Stranger in the House (1997),Thriller,0.7975017428398132
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,0.7974346876144409
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,0.7972809076309204
2383,Police Academy 6: City Under Siege (1989),Comedy,0.7972626686096191
625,Asfour Stah (1990),Drama,0.7972323298454285
870,Gone Fishin' (1997),Comedy,0.7971723675727844
2410,Rocky III (1982),Action|Drama,0.7971699237823486
3392,She-Devil (1989),Comedy,0.7970982193946838
517,Rising Sun (1993),Action|Drama|Mystery,0.7970894575119019
2878,Hell Night (1981),Horror,0.7970826029777527
1058,Bitter Sugar (Azucar Amargo) (1996),Drama,0.7970529794692993
1843,Slappy and the Stinkers (1998),Children's|Comedy,0.7969825267791748
2003,Gremlins (1984),Comedy|Horror,0.7968921065330505
3305,Bluebeard (1944),Film-Noir|Horror,0.7968757748603821
2697,My Son the Fanatic (1998),Comedy|Drama|Romance,0.7968341708183289
3384,"Taking of Pelham One Two Three, The (1974)",Action,0.7968161702156067
2372,Fletch Lives (1989),Comedy,0.7968021631240845
3142,U2: Rattle and Hum (1988),Documentary|Musical,0.7966538667678833
2885,Guinevere (1999),Drama|Romance,0.7965490818023682
3610,Roustabout (1964),Musical,0.7965435981750488
2942,Flashdance (1983),Drama|Romance,0.7965266704559326
3426,Jungle Fever (1991),Drama|Romance,0.7963990569114685
1099,"Christmas Carol, A (1938)",Drama,0.7963934540748596
813,Larger Than Life (1996),Comedy,0.7963814735412598
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,0.7963624596595764
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,0.7962395548820496
3575,Defying Gravity (1997),Drama,0.7961938381195068
1189,"Thin Blue Line, The (1988)",Documentary,0.7961926460266113
3291,Trois (2000),Thriller,0.7961662411689758
354,Cobb (1994),Drama,0.7960554361343384
1428,Angel Baby (1995),Drama,0.7960001826286316
3309,"Dog's Life, A (1920)",Comedy,0.7959970831871033
2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller,0.7956535220146179
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,0.7956397533416748
1880,Lawn Dogs (1997),Drama,0.795593798160553
1777,"Wedding Singer, The (1998)",Comedy|Romance,0.7955540418624878
656,Eddie (1996),Comedy,0.7954899668693542
2586,"Goodbye, Lover (1999)",Comedy|Crime|Thriller,0.7954809665679932
2649,Son of Frankenstein (1939),Horror,0.7954621911048889
1081,Victor/Victoria (1982),Comedy|Musical,0.795396089553833
375,Safe Passage (1994),Drama,0.7953632473945618
786,Eraser (1996),Action|Thriller,0.7953364253044128
1437,"Cement Garden, The (1993)",Drama,0.7952877283096313
2400,Prancer (1989),Children's|Drama,0.7950707077980042
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,0.7950621247291565
2415,Violets Are Blue... (1986),Drama|Romance,0.7950317859649658
2112,Grand Canyon (1991),Crime|Drama,0.795020580291748
732,Original Gangstas (1996),Crime,0.794971764087677
767,"Grass Harp, The (1995)",Drama,0.794962465763092
453,For Love or Money (1993),Comedy,0.7949084639549255
2913,"Mating Habits of the Earthbound Human, The (1998)",Comedy,0.7948537468910217
3608,Pee-wee's Big Adventure (1985),Comedy,0.7948150038719177
2954,Penitentiary (1979),Drama,0.7946996688842773
1060,Swingers (1996),Comedy|Drama,0.7946690917015076
3681,For a Few Dollars More (1965),Western,0.7945454120635986
1738,Vermin (1998),Comedy,0.7944859862327576
1299,"Killing Fields, The (1984)",Drama|War,0.7944505214691162
2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance,0.7942900061607361
1266,Unforgiven (1992),Western,0.7942566275596619
2058,"Negotiator, The (1998)",Action|Thriller,0.7941836714744568
3064,Poison Ivy: New Seduction (1997),Thriller,0.7941824197769165
3483,"Road to El Dorado, The (2000)",Animation|Children's,0.7941473126411438
501,Naked (1993),Drama,0.794117271900177
3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,0.7941001057624817
107,Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,0.7940928339958191
580,Princess Caraboo (1994),Drama,0.7940675020217896
957,"Scarlet Letter, The (1926)",Drama,0.7939100861549377
1817,No Looking Back (1998),Comedy|Drama|Romance,0.7937975525856018
795,Somebody to Love (1994),Drama,0.7935419082641602
435,Coneheads (1993),Comedy|Sci-Fi,0.7935011982917786
3065,Ten Benny (1997),Drama,0.7934800386428833
2241,Class (1983),Comedy,0.7934650778770447
1083,"Great Race, The (1965)",Comedy|Musical,0.7934380769729614
108,Catwalk (1995),Documentary,0.7933120727539062
1187,Passion Fish (1992),Drama,0.7932981848716736
136,From the Journals of Jean Seberg (1995),Documentary,0.79328453540802
3219,Pacific Heights (1990),Thriller,0.7931985259056091
1586,G.I. Jane (1997),Action|Drama|War,0.7931950688362122
3114,Toy Story 2 (1999),Animation|Children's|Comedy,0.7931645512580872
382,Wolf (1994),Drama|Horror,0.793139636516571
2042,D2: The Mighty Ducks (1994),Children's|Comedy,0.7931363582611084
2424,You've Got Mail (1998),Comedy|Romance,0.7931144833564758
2155,"Slums of Beverly Hills, The (1998)",Comedy,0.7930199503898621
1749,"Leading Man, The (1996)",Romance,0.7929840087890625
1729,Jackie Brown (1997),Crime|Drama,0.7928193211555481
1294,M*A*S*H (1970),Comedy|War,0.7927972078323364
3416,"Trial, The (Le Procès) (1963)",Drama,0.7927272319793701
2758,Plenty (1985),Drama,0.7926928400993347
2860,Blue Streak (1999),Comedy,0.7926274538040161
188,"Prophecy, The (1995)",Horror,0.7925943732261658
684,Windows (1980),Drama,0.7925490140914917
3494,True Grit (1969),Adventure|Western,0.7924947142601013
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,0.7924925088882446
535,Short Cuts (1993),Drama,0.7924366593360901
3541,Third World Cop (1999),Action,0.7924269437789917
1905,Marie Baie Des Anges (1997),Drama,0.7922687530517578
3627,Carnival of Souls (1962),Horror|Thriller,0.7922682762145996
566,Naked in New York (1994),Comedy|Romance,0.7922483682632446
1141,Hoogste tijd (1995),Drama,0.7921903133392334
131,Frankie Starlight (1995),Drama|Romance,0.7920246124267578
150,Apollo 13 (1995),Drama,0.7919927835464478
1270,Back to the Future (1985),Comedy|Sci-Fi,0.7919480800628662
2475,52 Pick-Up (1986),Action|Mystery|Thriller,0.7917278409004211
2756,Wanted: Dead or Alive (1987),Action,0.791620135307312
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,0.7916052937507629
903,Vertigo (1958),Mystery|Thriller,0.7914944291114807
2266,"Butcher's Wife, The (1991)",Comedy|Romance,0.7914883494377136
1821,"Object of My Affection, The (1998)",Comedy|Romance,0.7914270758628845
1013,"Parent Trap, The (1961)",Children's|Drama,0.7914256453514099
3166,Brenda Starr (1989),Adventure,0.7913964986801147
3481,High Fidelity (2000),Comedy,0.7913908958435059
1384,"Substance of Fire, The (1996)",Drama,0.7913537621498108
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,0.7913513779640198
2895,Napoleon and Samantha (1972),Adventure,0.7913468480110168
2492,20 Dates (1998),Comedy,0.7913190126419067
1388,Jaws 2 (1978),Action|Horror,0.7911842465400696
2590,Hideous Kinky (1998),Drama,0.7911530137062073
3622,"Twelve Chairs, The (1970)",Comedy,0.7911047339439392
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,0.7910733222961426
3567,Bossa Nova (1999),Comedy,0.791072428226471
2995,"House on Haunted Hill, The (1999)",Horror,0.7910355925559998
478,Jimmy Hollywood (1994),Comedy,0.7910157442092896
2088,Popeye (1980),Adventure|Comedy|Musical,0.7910142540931702
2877,Tommy (1975),Drama|Musical,0.790961503982544
2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller,0.7909011840820312
1125,"Return of the Pink Panther, The (1974)",Comedy,0.7907182574272156
931,Spellbound (1945),Mystery|Romance|Thriller,0.7907096147537231
2200,Under Capricorn (1949),Drama,0.7906872034072876
1194,Up in Smoke (1978),Comedy,0.790606677532196
3013,Bride of Re-Animator (1990),Comedy|Horror,0.7905402779579163
2458,Armed and Dangerous (1986),Comedy|Crime,0.7905235886573792
3626,8 1/2 Women (1999),Comedy,0.7905094027519226
1193,One Flew Over the Cuckoo's Nest (1975),Drama,0.7904949188232422
1185,My Left Foot (1989),Drama,0.7904898524284363
3603,"Gay Deceivers, The (1969)",Comedy,0.7903822064399719
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,0.7903770804405212
3413,Impact (1949),Crime|Drama,0.7903742790222168
2701,Wild Wild West (1999),Action|Sci-Fi|Western,0.7903416752815247
2871,Deliverance (1972),Adventure|Thriller,0.790336012840271
427,Boxing Helena (1993),Mystery|Romance|Thriller,0.7902776002883911
1497,Double Team (1997),Action,0.7901811599731445
863,Celestial Clockwork (1994),Comedy,0.7901690602302551
319,Shallow Grave (1994),Thriller,0.790124773979187
2757,Frances (1982),Drama,0.7900608777999878
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,0.7900196313858032
967,"Outlaw, The (1943)",Western,0.789975106716156
1650,Washington Square (1997),Drama,0.78993159532547
2471,Crocodile Dundee II (1988),Adventure|Comedy,0.7898803353309631
3485,Autopsy (Macchie Solari) (1975),Horror,0.789864718914032
2617,"Mummy, The (1999)",Action|Adventure|Horror|Thriller,0.7898479700088501
3288,Cotton Mary (1999),Drama,0.7897487878799438
1267,"Manchurian Candidate, The (1962)",Film-Noir|Thriller,0.7896761298179626
905,It Happened One Night (1934),Comedy,0.789650559425354
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical,0.789605975151062
1377,Batman Returns (1992),Action|Adventure|Comedy|Crime,0.7895341515541077
2366,King Kong (1933),Action|Adventure|Horror,0.7895246744155884
367,"Mask, The (1994)",Comedy|Crime|Fantasy,0.7894770503044128
3359,Breaking Away (1979),Drama,0.7894378900527954
1002,Ed's Next Move (1996),Comedy,0.7894274592399597
1753,Half Baked (1998),Comedy,0.789405345916748
3248,Sister Act 2: Back in the Habit (1993),Comedy,0.7893607020378113
3279,Knockout (1999),Action|Adventure,0.7893506288528442
3322,3 Strikes (2000),Comedy,0.7893185615539551
1933,"Life of Émile Zola, The (1937)",Drama,0.7892580628395081
1657,Wonderland (1997),Documentary,0.7891955375671387
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,0.7891669273376465
457,"Fugitive, The (1993)",Action|Thriller,0.7891198396682739
292,Outbreak (1995),Action|Drama|Thriller,0.7891090512275696
735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,0.7891021966934204
1095,Glengarry Glen Ross (1992),Drama,0.7890838980674744
2387,Very Bad Things (1998),Comedy|Crime,0.7890515923500061
2966,"Straight Story, The (1999)",Drama,0.7890449166297913
2287,Them! (1954),Sci-Fi|Thriller|War,0.789006233215332
2292,Overnight Delivery (1996),Romance,0.78895503282547
1952,Midnight Cowboy (1969),Drama,0.7889170050621033
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,0.7888918519020081
524,Rudy (1993),Drama,0.7888675928115845
212,Bushwhacked (1995),Comedy,0.7885733246803284
1444,Guantanamera (1994),Comedy,0.7885558009147644
3499,Misery (1990),Horror,0.7885429263114929
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,0.7884873151779175
2640,Superman (1978),Action|Adventure|Sci-Fi,0.7884476184844971
2146,St. Elmo's Fire (1985),Drama|Romance,0.7882972955703735
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,0.7881747484207153
2316,Practical Magic (1998),Drama|Romance,0.7881498336791992
3324,Drowning Mona (2000),Comedy,0.7881494760513306
1356,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi,0.7880052328109741
56,Kids of the Round Table (1995),Adventure|Children's|Fantasy,0.7878296375274658
1298,Pink Floyd - The Wall (1982),Drama|Musical|War,0.7877787947654724
331,Tom & Viv (1994),Drama,0.7877492904663086
2048,"Great Mouse Detective, The (1986)",Animation|Children's,0.7877418398857117
2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance,0.787712812423706
2802,Tequila Sunrise (1988),Action|Romance|Thriller,0.7877017855644226
2937,"Palm Beach Story, The (1942)",Comedy,0.7876302003860474
1993,Child's Play 3 (1992),Horror,0.7876137495040894
2993,Thunderball (1965),Action,0.7876076102256775
3183,"Third Miracle, The (1999)",Drama,0.7875627279281616
2230,Always Tell Your Wife (1923),Comedy,0.7875540852546692
2493,"Harmonists, The (1997)",Drama,0.7875315546989441
2030,East Palace West Palace (Dong gong xi gong) (1997),Drama,0.7875229120254517
920,Gone with the Wind (1939),Drama|Romance|War,0.7872127890586853
3112,'Night Mother (1986),Drama,0.7871579527854919
1598,Desperate Measures (1998),Crime|Drama|Thriller,0.7871066331863403
3349,"Perils of Pauline, The (1947)",Comedy,0.7870684862136841
2608,Heaven (1998),Thriller,0.7869482636451721
2202,Lifeboat (1944),Drama|Thriller|War,0.7868062257766724
125,Flirting With Disaster (1996),Comedy,0.7867357730865479
683,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary,0.7866064310073853
3177,Next Friday (1999),Comedy,0.7865211367607117
3079,Mansfield Park (1999),Drama,0.7862532734870911
1600,She's So Lovely (1997),Drama|Romance,0.7861301898956299
1286,Somewhere in Time (1980),Drama|Romance,0.7860977649688721
1621,Soul Food (1997),Drama,0.7860771417617798
1169,American Dream (1990),Documentary,0.7859956622123718
682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama,0.7859753370285034
928,Rebecca (1940),Romance|Thriller,0.7859665155410767
2935,"Lady Eve, The (1941)",Comedy|Romance,0.7858961224555969
2177,Family Plot (1976),Comedy|Thriller,0.7858719825744629
3040,Meatballs (1979),Comedy,0.7858491539955139
3042,Meatballs III (1987),Comedy,0.7858389616012573
507,"Perfect World, A (1993)",Action|Drama,0.7858077883720398
1762,Deep Rising (1998),Action|Horror|Sci-Fi,0.7857972979545593
1246,Dead Poets Society (1989),Drama,0.7857677936553955
3366,Where Eagles Dare (1969),Action|Adventure|War,0.7857565879821777
773,Touki Bouki (Journey of the Hyena) (1973),Drama,0.7857428789138794
2300,"Producers, The (1968)",Comedy|Musical,0.7857416868209839
1040,"Secret Agent, The (1996)",Drama,0.7857154607772827
2249,My Blue Heaven (1990),Comedy,0.7856906056404114
235,Ed Wood (1994),Comedy|Drama,0.7856793999671936
1050,Looking for Richard (1996),Documentary|Drama,0.7856155037879944
29,"City of Lost Children, The (1995)",Adventure|Sci-Fi,0.7855241894721985
3003,Train of Life (Train De Vie) (1998),Comedy|Drama,0.7855056524276733
3075,Repulsion (1965),Thriller,0.7854884266853333
1699,"Butcher Boy, The (1998)",Drama,0.7854791879653931
1511,A Chef in Love (1996),Comedy,0.785473644733429
1688,Anastasia (1997),Animation|Children's|Musical,0.7854418754577637
1840,He Got Game (1998),Drama,0.7854413390159607
2090,"Rescuers, The (1977)",Animation|Children's,0.7853843569755554
75,Big Bully (1996),Comedy|Drama,0.7852216958999634
2919,Year of Living Dangerously (1982),Drama|Romance,0.7851464748382568
3331,My Tutor (1983),Drama,0.7851259708404541
327,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,0.7850880026817322
2863,"Hard Day's Night, A (1964)",Comedy|Musical,0.7850488424301147
1240,"Terminator, The (1984)",Action|Sci-Fi|Thriller,0.7848652005195618
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,0.784781813621521
2980,Men Cry Bullets (1997),Drama,0.7847033739089966
2730,Barry Lyndon (1975),Drama,0.784652829170227
1656,Swept from the Sea (1997),Romance,0.7845252156257629
3333,"Killing of Sister George, The (1968)",Drama,0.7844696044921875
293,"Professional, The (a.k.a. Leon: The Professional) (1994)",Crime|Drama|Romance|Thriller,0.7843790650367737
1760,Spice World (1997),Comedy|Musical,0.7843680381774902
2744,Otello (1986),Drama,0.7843414545059204
1326,Amityville II: The Possession (1982),Horror,0.7843354940414429
372,Reality Bites (1994),Comedy|Drama,0.7842700481414795
2838,I Woke Up Early the Day I Died (1998),Comedy,0.7842288613319397
2912,"Limey, The (1999)",Action|Crime|Drama,0.7842183709144592
1430,Underworld (1997),Thriller,0.7840299010276794
643,Peanuts - Die Bank zahlt alles (1996),Comedy,0.7839849591255188
719,Multiplicity (1996),Comedy,0.7839464545249939
3049,How I Won the War (1967),Comedy|War,0.7839382290840149
1559,"Next Step, The (1995)",Drama,0.7839257717132568
1742,Caught Up (1998),Crime,0.7838412523269653
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,0.7837681174278259
3145,"Cradle Will Rock, The (1999)",Drama,0.7837632894515991
2478,Three Amigos! (1986),Comedy|Western,0.7837623953819275
1513,Romy and Michele's High School Reunion (1997),Comedy,0.7836707830429077
3115,Flawless (1999),Drama,0.7836570739746094
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,0.7835609316825867
3600,Blue Hawaii (1961),Comedy|Musical,0.7835580110549927
2659,It Came from Hollywood (1982),Comedy|Documentary,0.7834405899047852
336,"Walking Dead, The (1995)",Drama|War,0.7834219932556152
1709,Legal Deceit (1997),Thriller,0.783320426940918
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,0.7830783128738403
2522,Airport '77 (1977),Drama,0.7830103635787964
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,0.7829972505569458
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,0.7829694747924805
954,Mr. Smith Goes to Washington (1939),Drama,0.7829183340072632
2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,0.7828571796417236
2556,Telling You (1998),Comedy|Drama|Romance,0.7828419804573059
67,Two Bits (1995),Drama,0.7828341722488403
1854,Kissing a Fool (1998),Comedy|Romance,0.7826911807060242
2559,"King and I, The (1999)",Animation|Children's,0.7826595902442932
3469,Inherit the Wind (1960),Drama,0.7826463580131531
2067,Doctor Zhivago (1965),Drama|Romance|War,0.7826074957847595
797,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy,0.7825859785079956
2204,Saboteur (1942),Thriller,0.782580554485321
2119,Maximum Overdrive (1986),Horror,0.7824910879135132
215,Before Sunrise (1995),Drama|Romance,0.7824686765670776
1663,Stripes (1981),Comedy,0.7824580073356628
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,0.7824137210845947
945,Top Hat (1935),Comedy|Musical|Romance,0.7824010252952576
3025,Rough Night in Jericho (1967),Western,0.782254159450531
1893,Beyond Silence (1996),Drama,0.7821747064590454
1954,Rocky (1976),Action|Drama,0.7821698784828186
120,Race the Sun (1996),Drama,0.7821627855300903
1892,"Perfect Murder, A (1998)",Mystery|Thriller,0.7821488976478577
1985,Halloween 4: The Return of Michael Myers (1988),Horror,0.7821221351623535
3181,Titus (1999),Drama,0.7821201682090759
690,"Promise, The (Versprechen, Das) (1994)",Romance,0.7821029424667358
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,0.7820404171943665
2454,"Fly, The (1958)",Horror|Sci-Fi,0.7819944620132446
1548,"War at Home, The (1996)",Drama,0.7819169163703918
2250,Men Don't Leave (1990),Drama,0.7818718552589417
1309,Parallel Sons (1995),Drama|Romance,0.7817785143852234
3008,Last Night (1998),Thriller,0.7817373871803284
3214,American Flyers (1985),Drama,0.7816863656044006
311,Relative Fear (1994),Horror|Thriller,0.7815824747085571
2563,Beauty (1998),Drama,0.7812483906745911
2984,On Any Sunday (1971),Documentary,0.7812405824661255
3391,Who's That Girl? (1987),Comedy,0.7811152338981628
1221,"Godfather: Part II, The (1974)",Action|Crime|Drama,0.781083881855011
3566,"Big Kahuna, The (2000)",Comedy|Drama,0.7810484766960144
378,Speechless (1994),Comedy|Romance,0.7809970378875732
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,0.7808391451835632
1733,Afterglow (1997),Drama|Romance,0.7807366847991943
1620,Kiss the Girls (1997),Crime|Drama|Thriller,0.7807328104972839
3613,Things Change (1988),Comedy,0.7807186245918274
291,Poison Ivy II (1995),Thriller,0.7806651592254639
3216,Vampyros Lesbos (Las Vampiras) (1970),Horror,0.7805966734886169
3129,Sweet and Lowdown (1999),Comedy|Drama,0.7805934548377991
2665,Earth Vs. the Flying Saucers (1956),Sci-Fi,0.7805192470550537
2945,Mike's Murder (1984),Mystery,0.7804844379425049
2769,"Yards, The (1999)",Crime|Mystery,0.7803884744644165
3215,Voyage of the Damned (1976),Drama,0.7803769111633301
4,Waiting to Exhale (1995),Comedy|Drama,0.7800540924072266
2083,"Muppet Christmas Carol, The (1992)",Children's|Musical,0.7800021767616272
1350,"Omen, The (1976)",Horror,0.7799298763275146
1465,Rosewood (1997),Drama,0.7799075841903687
3354,Mission to Mars (2000),Sci-Fi,0.7799022197723389
3704,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,0.7798938155174255
158,Casper (1995),Adventure|Children's,0.7798181176185608
930,Notorious (1946),Film-Noir|Romance|Thriller,0.7798154950141907
2120,Needful Things (1993),Drama|Horror,0.7798070907592773
2413,Clue (1985),Comedy|Mystery,0.779750406742096
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,0.7797375321388245
1287,Ben-Hur (1959),Action|Adventure|Drama,0.7797356843948364
2569,Among Giants (1998),Drama|Romance,0.7796809673309326
1615,"Edge, The (1997)",Adventure|Thriller,0.7796469330787659
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",Drama,0.7796193957328796
313,"Swan Princess, The (1994)",Animation|Children's,0.7795671820640564
3394,Blind Date (1987),Comedy|Romance,0.7794957756996155
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,0.7792779803276062
2418,Nothing in Common (1986),Comedy,0.7790820002555847
2060,BASEketball (1998),Comedy,0.7790734767913818
1784,As Good As It Gets (1997),Comedy|Drama,0.7789313793182373
3436,Dying Young (1991),Drama|Romance,0.7789283990859985
1575,Gabbeh (1996),Drama,0.7788233160972595
3482,Price of Glory (2000),Drama,0.7788084149360657
2055,Hot Lead and Cold Feet (1978),Comedy|Western,0.7788069248199463
2996,Music of the Heart (1999),Drama,0.7787642478942871
1547,Shiloh (1997),Children's|Drama,0.7787436842918396
1896,Cousin Bette (1998),Comedy,0.77872234582901
1589,Cop Land (1997),Crime|Drama|Mystery,0.7786611914634705
2822,Medicine Man (1992),Adventure|Romance,0.7785822749137878
2302,My Cousin Vinny (1992),Comedy,0.7785715460777283
3457,Waking the Dead (1999),Drama,0.778533935546875
2168,Dance with Me (1998),Drama|Romance,0.7785199284553528
2864,Splendor (1999),Comedy,0.7785036563873291
305,Ready to Wear (Pret-A-Porter) (1994),Comedy,0.7784962058067322
2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller,0.7784044742584229
2395,Rushmore (1998),Comedy,0.7783539891242981
1666,Hugo Pool (1997),Romance,0.778333306312561
1086,Dial M for Murder (1954),Mystery|Thriller,0.778325080871582
1393,Jerry Maguire (1996),Drama|Romance,0.778290331363678
691,Mrs. Winterbourne (1996),Comedy|Romance,0.7782691121101379
1555,"To Have, or Not (1995)",Drama,0.7779136300086975
3068,"Verdict, The (1982)",Drama,0.7779040932655334
3484,"Skulls, The (2000)",Thriller,0.7778714299201965
217,"Babysitter, The (1995)",Drama|Thriller,0.777870237827301
2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,0.7778649926185608
1949,"Man for All Seasons, A (1966)",Drama,0.7777135968208313
38,It Takes Two (1995),Comedy,0.7776994109153748
780,Independence Day (ID4) (1996),Action|Sci-Fi|War,0.7776787877082825
1332,"Believers, The (1987)",Horror|Thriller,0.7776781916618347
1300,My Life as a Dog (Mitt liv som hund) (1985),Drama,0.7775550484657288
2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,0.7775452136993408
2990,Licence to Kill (1989),Action,0.7775314450263977
3056,Oxygen (1999),Thriller,0.7774875164031982
981,Dangerous Ground (1997),Drama,0.7774745225906372
145,Bad Boys (1995),Action,0.7774614095687866
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,0.7773006558418274
2951,"Fistful of Dollars, A (1964)",Action|Western,0.7772921323776245
414,"Air Up There, The (1994)",Comedy,0.7772176265716553
2852,"Soldier's Story, A (1984)",Drama,0.777142345905304
3517,"Bells, The (1926)",Crime|Drama,0.7771264314651489
1400,Somebody is Waiting (1996),Drama,0.7770947217941284
614,Loaded (1994),Drama|Thriller,0.7770277857780457
434,Cliffhanger (1993),Action|Adventure|Crime,0.7770135998725891
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,0.7770054340362549
3504,Network (1976),Comedy|Drama,0.7769982814788818
1441,Benny & Joon (1993),Comedy|Romance,0.7769933342933655
2782,Pit and the Pendulum (1961),Horror,0.776896595954895
